id,name,kabupaten_id/id,state_id/id
kecamatan_id_2751,Kelumpang Hulu,kabupaten_id_159,base.state_id_ks
kecamatan_id_2752,Kelumpang Selatan,kabupaten_id_159,base.state_id_ks
kecamatan_id_2753,Kelumpang Tengah,kabupaten_id_159,base.state_id_ks
kecamatan_id_2754,Kelumpang Utara,kabupaten_id_159,base.state_id_ks
kecamatan_id_2755,Kertak Hanyar,kabupaten_id_57,base.state_id_ks
kecamatan_id_2756,Kintap,kabupaten_id_162,base.state_id_ks
kecamatan_id_2757,Kuranji,kabupaten_id_161,base.state_id_ks
kecamatan_id_2758,Kurau,kabupaten_id_162,base.state_id_ks
kecamatan_id_2759,Kuripan,kabupaten_id_155,base.state_id_ks
kecamatan_id_2760,Kusan Hilir,kabupaten_id_161,base.state_id_ks
kecamatan_id_2761,Kusan Hulu,kabupaten_id_161,base.state_id_ks
kecamatan_id_2762,Labuan Amas Selatan,kabupaten_id_157,base.state_id_ks
kecamatan_id_2763,Labuan Amas Utara,kabupaten_id_157,base.state_id_ks
kecamatan_id_2764,Lampihong,kabupaten_id_151,base.state_id_ks
kecamatan_id_2765,Landasan Ulin,kabupaten_id_153,base.state_id_ks
kecamatan_id_2766,Liang Anggang,kabupaten_id_153,base.state_id_ks
kecamatan_id_2767,Limpasu,kabupaten_id_157,base.state_id_ks
kecamatan_id_2768,Lokpaikat,kabupaten_id_163,base.state_id_ks
kecamatan_id_2769,Loksado,kabupaten_id_156,base.state_id_ks
kecamatan_id_2770,Mandastana,kabupaten_id_155,base.state_id_ks
kecamatan_id_2771,Mantewe,kabupaten_id_161,base.state_id_ks
kecamatan_id_2772,Marabahan,kabupaten_id_155,base.state_id_ks
kecamatan_id_2773,Martapura Barat,kabupaten_id_57,base.state_id_ks
kecamatan_id_2774,Martapura Kota,kabupaten_id_57,base.state_id_ks
kecamatan_id_2775,Martapura Timur,kabupaten_id_57,base.state_id_ks
kecamatan_id_2776,Mataraman,kabupaten_id_57,base.state_id_ks
kecamatan_id_2777,Mekar Sari,kabupaten_id_155,base.state_id_ks
kecamatan_id_2778,Muara Harus,kabupaten_id_160,base.state_id_ks
kecamatan_id_2779,Muara Uya,kabupaten_id_160,base.state_id_ks
kecamatan_id_2780,Murung Pudak,kabupaten_id_160,base.state_id_ks
kecamatan_id_2781,Padang Batung,kabupaten_id_156,base.state_id_ks
kecamatan_id_2782,Paminggir,kabupaten_id_158,base.state_id_ks
kecamatan_id_2783,Pamukan Barat,kabupaten_id_159,base.state_id_ks
kecamatan_id_2784,Pamukan Selatan,kabupaten_id_159,base.state_id_ks
kecamatan_id_2785,Pamukan Utara,kabupaten_id_159,base.state_id_ks
kecamatan_id_2786,Pandawan,kabupaten_id_157,base.state_id_ks
kecamatan_id_2787,Panyipatan,kabupaten_id_162,base.state_id_ks
kecamatan_id_2788,Paringin,kabupaten_id_151,base.state_id_ks
kecamatan_id_2789,Paringin Selatan,kabupaten_id_151,base.state_id_ks
kecamatan_id_2790,Pelaihari,kabupaten_id_162,base.state_id_ks
kecamatan_id_2791,Pengaron,kabupaten_id_57,base.state_id_ks
kecamatan_id_2792,Peramasan,kabupaten_id_57,base.state_id_ks
kecamatan_id_2793,Piani,kabupaten_id_163,base.state_id_ks
kecamatan_id_2794,Pugaan,kabupaten_id_160,base.state_id_ks
kecamatan_id_2795,Pulau Laut Barat,kabupaten_id_159,base.state_id_ks
kecamatan_id_2796,Pulau Laut Kepulauan,kabupaten_id_159,base.state_id_ks
kecamatan_id_2797,Pulau Laut Selatan,kabupaten_id_159,base.state_id_ks
kecamatan_id_2798,Pulau Laut Tanjung Selayar,kabupaten_id_159,base.state_id_ks
kecamatan_id_2799,Pulau Laut Tengah,kabupaten_id_159,base.state_id_ks
kecamatan_id_2800,Pulau Laut Timur,kabupaten_id_159,base.state_id_ks
kecamatan_id_2801,Pulau Laut Utara,kabupaten_id_159,base.state_id_ks
kecamatan_id_2802,Pulau Sebuku,kabupaten_id_159,base.state_id_ks
kecamatan_id_2803,Pulau Sembilan,kabupaten_id_159,base.state_id_ks
kecamatan_id_2804,Rantau Badauh,kabupaten_id_155,base.state_id_ks
kecamatan_id_2805,Salam Babaris,kabupaten_id_163,base.state_id_ks
kecamatan_id_2806,Sambung Makmur,kabupaten_id_57,base.state_id_ks
kecamatan_id_2807,Sampanahan,kabupaten_id_159,base.state_id_ks
kecamatan_id_2808,Satui,kabupaten_id_161,base.state_id_ks
kecamatan_id_2809,Sei/Sungai Pinang,kabupaten_id_57,base.state_id_ks
kecamatan_id_2810,Sei/Sungai Tabuk,kabupaten_id_57,base.state_id_ks
kecamatan_id_2811,Simpang Empat,kabupaten_id_57,base.state_id_ks
kecamatan_id_2812,Simpang Empat,kabupaten_id_161,base.state_id_ks
kecamatan_id_2813,Simpur,kabupaten_id_156,base.state_id_ks
kecamatan_id_2814,Sungai Durian,kabupaten_id_159,base.state_id_ks
kecamatan_id_2815,Sungai Loban,kabupaten_id_161,base.state_id_ks
kecamatan_id_2816,Sungai Pandan,kabupaten_id_158,base.state_id_ks
kecamatan_id_2817,Sungai Raya,kabupaten_id_156,base.state_id_ks
kecamatan_id_2818,Sungai Tabukan,kabupaten_id_158,base.state_id_ks
kecamatan_id_2819,Tabukan,kabupaten_id_155,base.state_id_ks
kecamatan_id_2820,Tabunganen,kabupaten_id_155,base.state_id_ks
kecamatan_id_2821,Takisung,kabupaten_id_162,base.state_id_ks
kecamatan_id_2822,Tamban,kabupaten_id_155,base.state_id_ks
kecamatan_id_2823,Tambang Ulang,kabupaten_id_162,base.state_id_ks
kecamatan_id_2824,Tanjung,kabupaten_id_160,base.state_id_ks
kecamatan_id_2825,Tanta,kabupaten_id_160,base.state_id_ks
kecamatan_id_2826,Tapin Selatan,kabupaten_id_163,base.state_id_ks
kecamatan_id_2827,Tapin Tengah,kabupaten_id_163,base.state_id_ks
kecamatan_id_2828,Tapin Utara,kabupaten_id_163,base.state_id_ks
kecamatan_id_2829,Tatah Makmur,kabupaten_id_57,base.state_id_ks
kecamatan_id_2830,Tebing Tinggi,kabupaten_id_151,base.state_id_ks
kecamatan_id_2831,Telaga Bauntung,kabupaten_id_57,base.state_id_ks
kecamatan_id_2832,Telaga Langsat,kabupaten_id_156,base.state_id_ks
kecamatan_id_2833,Upau,kabupaten_id_160,base.state_id_ks
kecamatan_id_2834,Wanaraya,kabupaten_id_155,base.state_id_ks
kecamatan_id_2835,Antang Kalang,kabupaten_id_171,base.state_id_kt
kecamatan_id_2836,Arut Selatan,kabupaten_id_170,base.state_id_kt
kecamatan_id_2837,Arut Utara,kabupaten_id_170,base.state_id_kt
kecamatan_id_2838,Awang,kabupaten_id_165,base.state_id_kt
kecamatan_id_2839,Baamang,kabupaten_id_171,base.state_id_kt
kecamatan_id_2840,Balai Riam,kabupaten_id_177,base.state_id_kt
kecamatan_id_2841,Banama Tingang,kabupaten_id_175,base.state_id_kt
kecamatan_id_2842,Barito Tuhup Raya,kabupaten_id_173,base.state_id_kt
kecamatan_id_2843,Basarang,kabupaten_id_168,base.state_id_kt
kecamatan_id_2844,Bataguh,kabupaten_id_168,base.state_id_kt
kecamatan_id_2845,Batangkawa,kabupaten_id_172,base.state_id_kt
kecamatan_id_2846,Batu Ampar,kabupaten_id_176,base.state_id_kt
kecamatan_id_2847,Belantikan Raya,kabupaten_id_172,base.state_id_kt
kecamatan_id_2848,Benua Lima,kabupaten_id_165,base.state_id_kt
kecamatan_id_2849,Bukit Batu,kabupaten_id_174,base.state_id_kt
kecamatan_id_2850,Bukit Raya,kabupaten_id_169,base.state_id_kt
kecamatan_id_2851,Bukit Santuei,kabupaten_id_171,base.state_id_kt
kecamatan_id_2852,Bulik,kabupaten_id_172,base.state_id_kt
kecamatan_id_2853,Bulik Timur,kabupaten_id_172,base.state_id_kt
kecamatan_id_2854,Cempaga,kabupaten_id_171,base.state_id_kt
kecamatan_id_2855,Cempaga Hulu,kabupaten_id_171,base.state_id_kt
kecamatan_id_2856,Dadahup,kabupaten_id_168,base.state_id_kt
kecamatan_id_2857,Damang Batu,kabupaten_id_167,base.state_id_kt
kecamatan_id_2858,Danau Seluluk,kabupaten_id_176,base.state_id_kt
kecamatan_id_2859,Danau Sembuluh,kabupaten_id_176,base.state_id_kt
kecamatan_id_2860,Delang,kabupaten_id_172,base.state_id_kt
kecamatan_id_2861,Dusun Hilir,kabupaten_id_164,base.state_id_kt
kecamatan_id_2862,Dusun Selatan,kabupaten_id_164,base.state_id_kt
kecamatan_id_2863,Dusun Tengah,kabupaten_id_165,base.state_id_kt
kecamatan_id_2864,Dusun Timur,kabupaten_id_165,base.state_id_kt
kecamatan_id_2865,Dusun Utara,kabupaten_id_164,base.state_id_kt
kecamatan_id_2866,Gunung Bintang Awai,kabupaten_id_164,base.state_id_kt
kecamatan_id_2867,Gunung Purei,kabupaten_id_166,base.state_id_kt
kecamatan_id_2868,Gunung Timang,kabupaten_id_166,base.state_id_kt
kecamatan_id_2869,Hanau,kabupaten_id_176,base.state_id_kt
kecamatan_id_2870,Jabiren Raya,kabupaten_id_175,base.state_id_kt
kecamatan_id_2871,Jekan Raya,kabupaten_id_174,base.state_id_kt
kecamatan_id_2872,Jelai,kabupaten_id_177,base.state_id_kt
kecamatan_id_2873,Jenamas,kabupaten_id_164,base.state_id_kt
kecamatan_id_2874,Kahayan Hilir,kabupaten_id_175,base.state_id_kt
kecamatan_id_2875,Kahayan Hulu Utara,kabupaten_id_167,base.state_id_kt
kecamatan_id_2876,Kahayan Kuala,kabupaten_id_175,base.state_id_kt
kecamatan_id_2877,Kahayan Tengah,kabupaten_id_175,base.state_id_kt
kecamatan_id_2878,Kamipang,kabupaten_id_169,base.state_id_kt
kecamatan_id_2879,Kapuas Barat,kabupaten_id_168,base.state_id_kt
kecamatan_id_2880,Kapuas Hilir,kabupaten_id_168,base.state_id_kt
kecamatan_id_2881,Kapuas Hulu,kabupaten_id_168,base.state_id_kt
kecamatan_id_2882,Kapuas Kuala,kabupaten_id_168,base.state_id_kt
kecamatan_id_2883,Kapuas Murung,kabupaten_id_168,base.state_id_kt
kecamatan_id_2884,Kapuas Tengah,kabupaten_id_168,base.state_id_kt
kecamatan_id_2885,Kapuas Timur,kabupaten_id_168,base.state_id_kt
kecamatan_id_2886,Karau Kuala,kabupaten_id_164,base.state_id_kt
kecamatan_id_2887,Karusen Janang,kabupaten_id_165,base.state_id_kt
kecamatan_id_2888,Katingan Hilir,kabupaten_id_169,base.state_id_kt
kecamatan_id_2889,Katingan Hulu,kabupaten_id_169,base.state_id_kt
kecamatan_id_2890,Katingan Kuala,kabupaten_id_169,base.state_id_kt
kecamatan_id_2891,Katingan Tengah,kabupaten_id_169,base.state_id_kt
kecamatan_id_2892,Kota Besi,kabupaten_id_171,base.state_id_kt
kecamatan_id_2893,Kotawaringin Lama,kabupaten_id_170,base.state_id_kt
kecamatan_id_2894,Kumai,kabupaten_id_170,base.state_id_kt
kecamatan_id_2895,Kurun,kabupaten_id_167,base.state_id_kt
kecamatan_id_2896,Lahei,kabupaten_id_166,base.state_id_kt
kecamatan_id_2897,Lahei Barat,kabupaten_id_166,base.state_id_kt
kecamatan_id_2898,Lamandau,kabupaten_id_172,base.state_id_kt
kecamatan_id_2899,Laung Tuhup,kabupaten_id_173,base.state_id_kt
kecamatan_id_2900,Maliku,kabupaten_id_175,base.state_id_kt
kecamatan_id_2901,Mandau Talawang,kabupaten_id_168,base.state_id_kt
kecamatan_id_2902,Mantangai,kabupaten_id_168,base.state_id_kt
kecamatan_id_2903,Manuhing,kabupaten_id_167,base.state_id_kt
kecamatan_id_2904,Manuhing Raya,kabupaten_id_167,base.state_id_kt
kecamatan_id_2905,Marikit,kabupaten_id_169,base.state_id_kt
kecamatan_id_2906,Mendawai,kabupaten_id_169,base.state_id_kt
kecamatan_id_2907,Mentawa Baru (Ketapang),kabupaten_id_171,base.state_id_kt
kecamatan_id_2908,Mentaya Hilir Selatan,kabupaten_id_171,base.state_id_kt
kecamatan_id_2909,Mentaya Hilir Utara,kabupaten_id_171,base.state_id_kt
kecamatan_id_2910,Mentaya Hulu,kabupaten_id_171,base.state_id_kt
kecamatan_id_2911,Menthobi Raya,kabupaten_id_172,base.state_id_kt
kecamatan_id_2912,Mihing Raya,kabupaten_id_167,base.state_id_kt
kecamatan_id_2913,Miri Manasa,kabupaten_id_167,base.state_id_kt
kecamatan_id_2914,Montallat (Montalat),kabupaten_id_166,base.state_id_kt
kecamatan_id_2915,Murung,kabupaten_id_173,base.state_id_kt
kecamatan_id_2916,Pahandut,kabupaten_id_174,base.state_id_kt
kecamatan_id_2917,Paju Epat,kabupaten_id_165,base.state_id_kt
kecamatan_id_2918,Paku,kabupaten_id_165,base.state_id_kt
kecamatan_id_2919,Pandih Batu,kabupaten_id_175,base.state_id_kt
kecamatan_id_2920,Pangkalan Banteng,kabupaten_id_170,base.state_id_kt
kecamatan_id_2921,Pangkalan Lada,kabupaten_id_170,base.state_id_kt
kecamatan_id_2922,Pantai Lunci,kabupaten_id_177,base.state_id_kt
kecamatan_id_2923,Parenggean,kabupaten_id_171,base.state_id_kt
kecamatan_id_2924,Pasak Talawang,kabupaten_id_168,base.state_id_kt
kecamatan_id_2925,Patangkep Tutui,kabupaten_id_165,base.state_id_kt
kecamatan_id_2926,Pematang Karau,kabupaten_id_165,base.state_id_kt
kecamatan_id_2927,Permata Intan,kabupaten_id_173,base.state_id_kt
kecamatan_id_2928,Permata Kecubung,kabupaten_id_177,base.state_id_kt
kecamatan_id_2929,Petak Malai,kabupaten_id_169,base.state_id_kt
kecamatan_id_2930,Pulau Hanaut,kabupaten_id_171,base.state_id_kt
kecamatan_id_2931,Pulau Malan,kabupaten_id_169,base.state_id_kt
kecamatan_id_2932,Pulau Petak,kabupaten_id_168,base.state_id_kt
kecamatan_id_2933,Rakumpit,kabupaten_id_174,base.state_id_kt
kecamatan_id_2934,Raren Batuah,kabupaten_id_165,base.state_id_kt
kecamatan_id_2935,Rungan,kabupaten_id_167,base.state_id_kt
kecamatan_id_2936,Rungan Barat,kabupaten_id_167,base.state_id_kt
kecamatan_id_2937,Rungan Hulu,kabupaten_id_167,base.state_id_kt
kecamatan_id_2938,Sanaman Mantikei (Senamang Mantikei),kabupaten_id_169,base.state_id_kt
kecamatan_id_2939,Sebangau,kabupaten_id_174,base.state_id_kt
kecamatan_id_2940,Sebangau Kuala,kabupaten_id_175,base.state_id_kt
kecamatan_id_2941,Selat,kabupaten_id_168,base.state_id_kt
kecamatan_id_2942,Sematu Jaya,kabupaten_id_172,base.state_id_kt
kecamatan_id_2943,Sepang (Sepang Simin),kabupaten_id_167,base.state_id_kt
kecamatan_id_2944,Seranau,kabupaten_id_171,base.state_id_kt
kecamatan_id_2945,Seribu Riam,kabupaten_id_173,base.state_id_kt
kecamatan_id_2946,Seruyan Hilir,kabupaten_id_176,base.state_id_kt
kecamatan_id_2947,Seruyan Hilir Timur,kabupaten_id_176,base.state_id_kt
kecamatan_id_2948,Seruyan Hulu,kabupaten_id_176,base.state_id_kt
kecamatan_id_2949,Seruyan Raya,kabupaten_id_176,base.state_id_kt
kecamatan_id_2950,Seruyan Tengah,kabupaten_id_176,base.state_id_kt
kecamatan_id_2951,Sukamara,kabupaten_id_177,base.state_id_kt
kecamatan_id_2952,Suling Tambun,kabupaten_id_176,base.state_id_kt
kecamatan_id_2953,Sumber Barito,kabupaten_id_173,base.state_id_kt
kecamatan_id_2954,Sungai Babuat,kabupaten_id_173,base.state_id_kt
kecamatan_id_2955,Tamban Catur,kabupaten_id_168,base.state_id_kt
kecamatan_id_2956,Tanah Siang,kabupaten_id_173,base.state_id_kt
kecamatan_id_2957,Tanah Siang Selatan,kabupaten_id_173,base.state_id_kt
kecamatan_id_2958,Tasik Payawan,kabupaten_id_169,base.state_id_kt
kecamatan_id_2959,Telaga Antang,kabupaten_id_171,base.state_id_kt
kecamatan_id_2960,Telawang,kabupaten_id_171,base.state_id_kt
kecamatan_id_2961,Teluk Sampit,kabupaten_id_171,base.state_id_kt
kecamatan_id_2962,Tewah,kabupaten_id_167,base.state_id_kt
kecamatan_id_2963,Tewang Sanggalang Garing (Sangalang),kabupaten_id_169,base.state_id_kt
kecamatan_id_2964,Teweh Baru,kabupaten_id_166,base.state_id_kt
kecamatan_id_2965,Teweh Selatan,kabupaten_id_166,base.state_id_kt
kecamatan_id_2966,Teweh Tengah,kabupaten_id_166,base.state_id_kt
kecamatan_id_2967,Teweh Timur,kabupaten_id_166,base.state_id_kt
kecamatan_id_2968,Timpah,kabupaten_id_168,base.state_id_kt
kecamatan_id_2969,Tualan Hulu,kabupaten_id_171,base.state_id_kt
kecamatan_id_2970,Uut Murung,kabupaten_id_173,base.state_id_kt
kecamatan_id_2971,Anggana,kabupaten_id_182,base.state_id_ki
kecamatan_id_2972,Babulu,kabupaten_id_185,base.state_id_ki
kecamatan_id_2973,Balikpapan Barat,kabupaten_id_178,base.state_id_ki
kecamatan_id_2974,Balikpapan Kota,kabupaten_id_178,base.state_id_ki
kecamatan_id_2975,Balikpapan Selatan,kabupaten_id_178,base.state_id_ki
kecamatan_id_2976,Balikpapan Tengah,kabupaten_id_178,base.state_id_ki
kecamatan_id_2977,Balikpapan Timur,kabupaten_id_178,base.state_id_ki
kecamatan_id_2978,Balikpapan Utara,kabupaten_id_178,base.state_id_ki
kecamatan_id_2979,Barong Tongkok,kabupaten_id_181,base.state_id_ki
kecamatan_id_2980,Batu Ampar,kabupaten_id_183,base.state_id_ki
kecamatan_id_2981,Batu Engau,kabupaten_id_184,base.state_id_ki
kecamatan_id_2982,Batu Putih,kabupaten_id_179,base.state_id_ki
kecamatan_id_2983,Batu Sopang,kabupaten_id_184,base.state_id_ki
kecamatan_id_2984,Bengalon,kabupaten_id_183,base.state_id_ki
kecamatan_id_2985,Bentian Besar,kabupaten_id_181,base.state_id_ki
kecamatan_id_2986,Biatan,kabupaten_id_179,base.state_id_ki
kecamatan_id_2987,Biduk-Biduk,kabupaten_id_179,base.state_id_ki
kecamatan_id_2988,Bongan,kabupaten_id_181,base.state_id_ki
kecamatan_id_2989,Bontang Barat,kabupaten_id_180,base.state_id_ki
kecamatan_id_2990,Bontang Selatan,kabupaten_id_180,base.state_id_ki
kecamatan_id_2991,Bontang Utara,kabupaten_id_180,base.state_id_ki
kecamatan_id_2992,Busang,kabupaten_id_183,base.state_id_ki
kecamatan_id_2993,Damai,kabupaten_id_181,base.state_id_ki
kecamatan_id_2994,Derawan (Pulau Derawan),kabupaten_id_179,base.state_id_ki
kecamatan_id_2995,Gunung Tabur,kabupaten_id_179,base.state_id_ki
kecamatan_id_2996,Jempang,kabupaten_id_181,base.state_id_ki
kecamatan_id_2997,Kaliorang,kabupaten_id_183,base.state_id_ki
kecamatan_id_2998,Karangan,kabupaten_id_183,base.state_id_ki
kecamatan_id_2999,Kaubun,kabupaten_id_183,base.state_id_ki
kecamatan_id_3000,Kelay,kabupaten_id_179,base.state_id_ki
kecamatan_id_3001,Kembang Janggut,kabupaten_id_182,base.state_id_ki
kecamatan_id_3002,Kenohan,kabupaten_id_182,base.state_id_ki
kecamatan_id_3003,Kongbeng,kabupaten_id_183,base.state_id_ki
kecamatan_id_3004,Kota Bangun,kabupaten_id_182,base.state_id_ki
kecamatan_id_3005,Kuaro,kabupaten_id_184,base.state_id_ki
kecamatan_id_3006,Laham,kabupaten_id_181,base.state_id_ki
kecamatan_id_3007,Linggang Bigung,kabupaten_id_181,base.state_id_ki
kecamatan_id_3008,Loa Janan,kabupaten_id_182,base.state_id_ki
kecamatan_id_3009,Loa Janan Ilir,kabupaten_id_186,base.state_id_ki
kecamatan_id_3010,Loa Kulu,kabupaten_id_182,base.state_id_ki
kecamatan_id_3011,Long Apari,kabupaten_id_181,base.state_id_ki
kecamatan_id_3012,Long Bagun,kabupaten_id_181,base.state_id_ki
kecamatan_id_3013,Long Hubung,kabupaten_id_181,base.state_id_ki
kecamatan_id_3014,Long Ikis,kabupaten_id_184,base.state_id_ki
kecamatan_id_3015,Long Iram,kabupaten_id_181,base.state_id_ki
kecamatan_id_3016,Long Kali,kabupaten_id_184,base.state_id_ki
kecamatan_id_3017,Long Mesangat (Mesengat),kabupaten_id_183,base.state_id_ki
kecamatan_id_3018,Long Pahangai,kabupaten_id_181,base.state_id_ki
kecamatan_id_3019,Manor Bulatin (Mook Manaar Bulatn),kabupaten_id_181,base.state_id_ki
kecamatan_id_3020,Marang Kayu,kabupaten_id_182,base.state_id_ki
kecamatan_id_3021,Maratua,kabupaten_id_179,base.state_id_ki
kecamatan_id_3022,Melak,kabupaten_id_181,base.state_id_ki
kecamatan_id_3023,Muara Ancalong,kabupaten_id_183,base.state_id_ki
kecamatan_id_3024,Muara Badak,kabupaten_id_182,base.state_id_ki
kecamatan_id_3025,Muara Bengkal,kabupaten_id_183,base.state_id_ki
kecamatan_id_3026,Muara Jawa,kabupaten_id_182,base.state_id_ki
kecamatan_id_3027,Muara Kaman,kabupaten_id_182,base.state_id_ki
kecamatan_id_3028,Muara Komam,kabupaten_id_184,base.state_id_ki
kecamatan_id_3029,Muara Lawa,kabupaten_id_181,base.state_id_ki
kecamatan_id_3030,Muara Muntai,kabupaten_id_182,base.state_id_ki
kecamatan_id_3031,Muara Pahu,kabupaten_id_181,base.state_id_ki
kecamatan_id_3032,Muara Samu,kabupaten_id_184,base.state_id_ki
kecamatan_id_3033,Muara Wahau,kabupaten_id_183,base.state_id_ki
kecamatan_id_3034,Muara Wis,kabupaten_id_182,base.state_id_ki
kecamatan_id_3035,Nyuatan,kabupaten_id_181,base.state_id_ki
kecamatan_id_3036,Palaran,kabupaten_id_186,base.state_id_ki
kecamatan_id_3037,Pasir Belengkong,kabupaten_id_184,base.state_id_ki
kecamatan_id_3038,Penajam,kabupaten_id_185,base.state_id_ki
kecamatan_id_3039,Penyinggahan,kabupaten_id_181,base.state_id_ki
kecamatan_id_3040,Rantau Pulung,kabupaten_id_183,base.state_id_ki
kecamatan_id_3041,Samarinda Ilir,kabupaten_id_186,base.state_id_ki
kecamatan_id_3042,Samarinda Kota,kabupaten_id_186,base.state_id_ki
kecamatan_id_3043,Samarinda Seberang,kabupaten_id_186,base.state_id_ki
kecamatan_id_3044,Samarinda Ulu,kabupaten_id_186,base.state_id_ki
kecamatan_id_3045,Samarinda Utara,kabupaten_id_186,base.state_id_ki
kecamatan_id_3046,Sambaliung,kabupaten_id_179,base.state_id_ki
kecamatan_id_3047,Samboja (Semboja),kabupaten_id_182,base.state_id_ki
kecamatan_id_3048,Sambutan,kabupaten_id_186,base.state_id_ki
kecamatan_id_3049,Sandaran,kabupaten_id_183,base.state_id_ki
kecamatan_id_3050,Sanga-Sanga,kabupaten_id_182,base.state_id_ki
kecamatan_id_3051,Sangatta Selatan,kabupaten_id_183,base.state_id_ki
kecamatan_id_3052,Sangatta Utara,kabupaten_id_183,base.state_id_ki
kecamatan_id_3053,Sangkulirang,kabupaten_id_183,base.state_id_ki
kecamatan_id_3054,Sebulu,kabupaten_id_182,base.state_id_ki
kecamatan_id_3055,Segah,kabupaten_id_179,base.state_id_ki
kecamatan_id_3056,Sekolaq Darat,kabupaten_id_181,base.state_id_ki
kecamatan_id_3057,Sepaku,kabupaten_id_185,base.state_id_ki
kecamatan_id_3058,Siluq Ngurai,kabupaten_id_181,base.state_id_ki
kecamatan_id_3059,Sungai Kunjang,kabupaten_id_186,base.state_id_ki
kecamatan_id_3060,Sungai Pinang,kabupaten_id_186,base.state_id_ki
kecamatan_id_3061,Tabalar,kabupaten_id_179,base.state_id_ki
kecamatan_id_3062,Tabang,kabupaten_id_182,base.state_id_ki
kecamatan_id_3063,Talisayan,kabupaten_id_179,base.state_id_ki
kecamatan_id_3064,Tanah Grogot,kabupaten_id_184,base.state_id_ki
kecamatan_id_3065,Tanjung Harapan,kabupaten_id_184,base.state_id_ki
kecamatan_id_3066,Tanjung Redeb,kabupaten_id_179,base.state_id_ki
kecamatan_id_3067,Telen,kabupaten_id_183,base.state_id_ki
kecamatan_id_3068,Teluk Bayur,kabupaten_id_179,base.state_id_ki
kecamatan_id_3069,Teluk Pandan,kabupaten_id_183,base.state_id_ki
kecamatan_id_3070,Tenggarong,kabupaten_id_182,base.state_id_ki
kecamatan_id_3071,Tenggarong Seberang,kabupaten_id_182,base.state_id_ki
kecamatan_id_3072,Tering,kabupaten_id_181,base.state_id_ki
kecamatan_id_3073,Waru,kabupaten_id_185,base.state_id_ki
kecamatan_id_3074,Bahau Hulu,kabupaten_id_188,base.state_id_ku
kecamatan_id_3075,Betayau,kabupaten_id_190,base.state_id_ku
kecamatan_id_3076,Kayan Hilir,kabupaten_id_188,base.state_id_ku
kecamatan_id_3077,Kayan Hulu,kabupaten_id_188,base.state_id_ku
kecamatan_id_3078,Kayan Selatan,kabupaten_id_188,base.state_id_ku
kecamatan_id_3079,Krayan,kabupaten_id_189,base.state_id_ku
kecamatan_id_3080,Krayan Selatan,kabupaten_id_189,base.state_id_ku
kecamatan_id_3081,Lumbis,kabupaten_id_189,base.state_id_ku
kecamatan_id_3082,Lumbis Ogong,kabupaten_id_189,base.state_id_ku
kecamatan_id_3083,Malinau Barat,kabupaten_id_188,base.state_id_ku
kecamatan_id_3084,Malinau Kota,kabupaten_id_188,base.state_id_ku
kecamatan_id_3085,Malinau Selatan,kabupaten_id_188,base.state_id_ku
kecamatan_id_3086,Malinau Selatan Hilir,kabupaten_id_188,base.state_id_ku
kecamatan_id_3087,Malinau Selatan Hulu,kabupaten_id_188,base.state_id_ku
kecamatan_id_3088,Malinau Utara,kabupaten_id_188,base.state_id_ku
kecamatan_id_3089,Mentarang,kabupaten_id_188,base.state_id_ku
kecamatan_id_3090,Mentarang Hulu,kabupaten_id_188,base.state_id_ku
kecamatan_id_3091,Nunukan,kabupaten_id_189,base.state_id_ku
kecamatan_id_3092,Nunukan Selatan,kabupaten_id_189,base.state_id_ku
kecamatan_id_3093,Peso,kabupaten_id_187,base.state_id_ku
kecamatan_id_3094,Peso Hilir/Ilir,kabupaten_id_187,base.state_id_ku
kecamatan_id_3095,Pujungan,kabupaten_id_188,base.state_id_ku
kecamatan_id_3096,Pulau Bunyu,kabupaten_id_187,base.state_id_ku
kecamatan_id_3097,Sebatik,kabupaten_id_189,base.state_id_ku
kecamatan_id_3098,Sebatik Barat,kabupaten_id_189,base.state_id_ku
kecamatan_id_3099,Sebatik Tengah,kabupaten_id_189,base.state_id_ku
kecamatan_id_3100,Sebatik Timur,kabupaten_id_189,base.state_id_ku
kecamatan_id_3101,Sebatik Utara,kabupaten_id_189,base.state_id_ku
kecamatan_id_3102,Sebuku,kabupaten_id_189,base.state_id_ku
kecamatan_id_3103,Sei Menggaris,kabupaten_id_189,base.state_id_ku
kecamatan_id_3104,Sekatak,kabupaten_id_187,base.state_id_ku
kecamatan_id_3105,Sembakung,kabupaten_id_189,base.state_id_ku
kecamatan_id_3106,Sesayap,kabupaten_id_190,base.state_id_ku
kecamatan_id_3107,Sesayap Hilir,kabupaten_id_190,base.state_id_ku
kecamatan_id_3108,Sungai Boh,kabupaten_id_188,base.state_id_ku
kecamatan_id_3109,Sungai Tubu,kabupaten_id_188,base.state_id_ku
kecamatan_id_3110,Tana Lia (Tanah Lia),kabupaten_id_190,base.state_id_ku
kecamatan_id_3111,Tanjung Palas,kabupaten_id_187,base.state_id_ku
kecamatan_id_3112,Tanjung Palas Barat,kabupaten_id_187,base.state_id_ku
kecamatan_id_3113,Tanjung Palas Tengah,kabupaten_id_187,base.state_id_ku
kecamatan_id_3114,Tanjung Palas Timur,kabupaten_id_187,base.state_id_ku
kecamatan_id_3115,Tanjung Palas Utara,kabupaten_id_187,base.state_id_ku
kecamatan_id_3116,Tanjung Selor,kabupaten_id_187,base.state_id_ku
